Id,Project,Reporter,Assigned To,Priority,Severity,Reproducibility,Product Version,Category,Date Submitted,OS,OS Version,Platform,View Status,Updated,Summary,Status,Resolution,Fixed in Version
0011870,Scribus,christoph_s,,normal,feature,always,1.5.0svn,General,2013-12-04,OpenSUSE 64 Bit,13.1,x86_64,public,2013-12-04,"New option for ""Insert > Frames > Location"": Left/Right Page",new,open,
0011869,Scribus,christoph_s,,normal,minor,always,1.5.0svn,General,2013-12-04,OpenSUSE 64 Bit,13.1,x86_64,public,2013-12-04,"Improvement to ""Insert > Frames"": Multi-page import done right for image frames",new,open,
0011281,Scribus,vasco,malex,normal,feature,N/A,,Documentation,2012-12-22,,,,public,2013-11-27,scripter API documentation online available,assigned,open,
0011839,Scribus,gpittman,,normal,minor,always,1.4.3,Scripter,2013-11-16,,,,public,2013-11-16,"constant ""p"" for pts to picas conversion is wrong",new,open,
0011828,Scribus,JLuc,,normal,minor,have not tried,,Documentation,2013-11-05,,,,public,2013-11-05,Community page should link to user list,new,open,
0000363,Scribus,ale,,low,feature,always,,Styles,2004-03-25,,,,public,2013-11-01,differential paragraph styles,acknowledged,open,
0010083,Scribus,pygmee,,normal,feature,always,1.5.0svn,General,2011-07-01,Debian,Lenny,Linux,public,2013-10-26,Wand tool doesn't apply to shape properties,new,open,
0011811,Scribus,JLuc,,normal,minor,always,1.5.0svn,User Interface,2013-10-26,,,,public,2013-10-26,Open file dialog should remember previous typeoffile setting - or default to SLA,new,open,
0011808,Scribus,pygmee,,normal,feature,N/A,1.5.0svn,General,2013-10-25,Debian ,wheezy,x86,public,2013-10-25,Wand tool improvement,new,open,
0011793,Scribus,rdebel,,normal,minor,always,1.4.3.svn,General,2013-10-17,,,,public,2013-10-17,30s for deleting textframe/object  in long dokument,new,open,
0011712,Scribus,cezaryece,,normal,minor,always,1.5.0svn,Internal,2013-08-29,,,all,public,2013-09-12,Multiple updates of PP,new,open,
0011713,Scribus,chappa-ai,,normal,minor,always,1.4.2,Graphics / Image Frames,2013-08-31,Mountain Lion,10.8.4,Mac,public,2013-08-31,PDF Image Frame Page Number,new,open,
0011590,Scribus,interreakcje,,normal,feature,N/A,1.5.0svn,Import / Export,2013-06-14,,,,public,2013-06-18,CMYK inspection,new,open,
0011571,Scribus,tosca,,normal,feature,always,1.4.2,Canvas,2013-06-04,,,,public,2013-06-04,"Ability to display all the pages of a document as a ""chemin de fer""",new,open,
0011459,Scribus,ale,jainbasil,normal,feature,N/A,1.5.0svn,Scripter,2013-03-15,,,,public,2013-03-15,"in the scripter, use ""addXxxxxx"" instead of ""newXxxxx""",assigned,open,
0011456,Scribus,hwsd,,normal,major,always,1.4.2,Printing,2013-03-14,XP,SP3,WIN32,public,2013-03-14,Sometimes print on paper differs from print preview using XEROX PS printer driver.,new,open,
0011450,Scribus,FrViPofm,,normal,minor,always,1.4.2,Scripter,2013-03-05,,,Ubuntu 12.04,public,2013-03-07,In Scripter newPage(-2) should insert a page before last,new,open,
0011446,Scribus,Arran,,normal,feature,always,1.4.2,Fonts,2013-03-03,Kubuntu 12.10,Kubuntu 12.10,Scribus 1.4.2,public,2013-03-03,Enabling user-own font palettes similar to user-own colour palettes,new,open,
0010867,Scribus,kentonr,cezaryece,normal,feature,N/A,1.4.1,Text Frames / Story Editor,2012-07-11,Ubuntu,12.4,Linux,public,2013-02-13,Paragraph space before and after in properties palette,assigned,open,
0011401,Scribus,JLuc,,normal,minor,have not tried,1.4.3.svn,Text Frames / Story Editor,2013-01-26,,,,public,2013-01-26,End of Paragraph with Align or Center Right,confirmed,open,
0011385,Scribus,robertdi,,normal,major,sometimes,1.4.2,Text Frames / Story Editor,2013-01-19,Win7 32,,desktop,public,2013-01-19,"Poor operation of story editor, text styles, properties",new,open,
0011376,Scribus,telefleuries,,normal,feature,have not tried,1.5.0svn,User Interface,2013-01-17,Linux,3.2.0 amd64,Ubuntu 12.10,public,2013-01-18,Enable PDF export profiles,acknowledged,open,
0011230,Scribus,mheieis,,normal,feature,always,1.5.0svn,Scripter,2012-12-03,all,all,all,public,2013-01-10,activeDocument.activePage.type returning values,new,open,
0011367,Scribus,mheieis,,normal,minor,always,1.5.0svn,Documentation,2013-01-10,all,all,all,public,2013-01-10,<Help>/<Get help on Scripter> points to an invalid web link,new,open,
0011340,Scribus,pygmee,,normal,minor,N/A,1.5.0svn,Scripter,2013-01-06,Ubuntu,12.04,x86,public,2013-01-06,scripter2 has no character style handling,new,open,
0011342,Scribus,ale,,normal,minor,always,1.5.0svn,Scripter,2013-01-06,,,,public,2013-01-06,Scripter2: newDocument does not work,new,open,
0011338,Scribus,ale,,normal,feature,N/A,1.5.0svn,Scripter,2013-01-06,,,,public,2013-01-06,Scripter: add the documentation for dialogAPI,new,open,
0011329,Scribus,pygmee,,normal,feature,N/A,1.5.0svn,Scripter,2013-01-03,Ubuntu,12.04,x86,public,2013-01-03,object browser in editor,new,open,
0011314,Scribus,JLuc,,normal,minor,have not tried,,Tables,2012-12-30,,,,public,2012-12-30,Table and Cell styles near and more distant future,new,open,
0010502,Scribus,louisdesjardins,,normal,feature,N/A,,Typography,2012-01-09,,,,public,2012-12-30,Typographic Color,new,open,
0011289,Scribus,vasco,jainbasil,normal,feature,have not tried,,Scripter,2012-12-24,,,,public,2012-12-24,Real python objects instead of strings,assigned,open,
0011075,Scribus,cezaryece,,normal,tweak,always,1.5.0svn,Import / Export,2012-09-18,,,,public,2012-12-21,[request] speeding up of importing text,new,open,
0011249,Scribus,ale,,normal,feature,N/A,1.5.0svn,General,2012-12-13,,,,public,2012-12-15,"warn if the image contains transparencies but the frame background is not ""none""",new,open,
0011236,Scribus,mheieis,jainbasil,normal,feature,always,1.5.0svn,Scripter,2012-12-06,all,all,1.5.0.svn,public,2012-12-13,Add pre-defined constants to Scripter2,assigned,open,
0011245,Scribus,ale,,normal,minor,always,1.5.0svn,General,2012-12-10,,,,public,2012-12-10,clear contents: only one frame gets filled when redoing clear contents on multiple text frames,new,open,
0011237,Scribus,dimytch,,normal,minor,always,1.4.1,Usability,2012-12-06,Archlinux,3.6.8,Linux,public,2012-12-06,can`t assing any text attributes to the whole content in all selected blocks at same time,new,open,
0011233,Scribus,ale,,normal,feature,N/A,,Scripter,2012-12-04,,,,public,2012-12-04,new scripter: create Scripter.activeDocument.setActivePage(),new,open,
0011231,Scribus,jeffmcneill,,normal,feature,always,1.5.0svn,Styles,2012-12-04,OSX,Mountain Lion,intel i5,public,2012-12-04,Text variables based on styles,new,open,
0011227,Scribus,cezaryece,,normal,minor,always,1.5.0svn,Import / Export,2012-12-03,Kubuntu,Precise,Linux,public,2012-12-03,[BUG] calling text import caused few times applying old value of line spacing to frame style,new,open,
0011203,Scribus,pygmee,,normal,feature,N/A,1.5.0svn,General,2012-11-23,,,,public,2012-12-02,Sample Text language prefs,new,open,
0011217,Scribus,Vladimir Savic,,normal,minor,always,1.5.0svn,General,2012-11-30,Ubuntu,12.10,Linux,public,2012-11-30,Changing Line-spacing Automatic->Fixed using PP can lead to necessary relayouting,new,open,
0010847,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-11-28,new scripter: could not run Scripter.activeWindow.setRedraw(True),assigned,open,
0011206,Scribus,QuLogic,,normal,minor,always,1.4.1,User Interface,2012-11-23,Fedora,17,Linux,public,2012-11-24,Render frame editor shouldn't allow formatting,new,open,
0003547,Scribus,Fri13,,normal,feature,always,1.3.2,Usability,2006-04-03,SUSE,10.0,Gnu/Linux,public,2012-11-12,Faster quickedit with ctrl,confirmed,open,
0002028,Scribus,cedric,,normal,feature,always,1.3.0cvs,General,2005-05-26,Linux,Suse9.3,I686,public,2012-11-06,Fullscreen mode,acknowledged,open,
0001463,Scribus,kobuswolf,,normal,feature,N/A,,Import / Export,2004-12-28,,,,public,2012-11-05,"Add pdf export ""templates""",confirmed,open,
0011141,Scribus,alfito,,normal,text,always,1.4.1,Text Frames / Story Editor,2012-10-30,Ubuntu,12.10,linux,public,2012-11-01,Text distance not working when text frame is under object,new,open,
0001113,Scribus,kirun0,,normal,feature,always,,General,2004-09-18,,,,public,2012-10-28,Small document size repeated on larger paper,assigned,open,
0011130,Scribus,ale,,normal,feature,N/A,1.5.0svn,Canvas,2012-10-25,,,,public,2012-10-25,"if frames of the same type are selected, the according tab should be active",new,open,
0009754,Scribus,subeditor,,normal,feature,always,1.4.0svn,Graphics / Image Frames,2011-02-18,,,,public,2012-09-24,Flowaround distances,new,open,
0011083,Scribus,JLuc,,normal,feature,have not tried,1.5.0svn,User Interface,2012-09-20,,,,public,2012-09-21,Improve page moves through Manage Page window,new,open,
0011082,Scribus,JLuc,,normal,feature,have not tried,1.5.0svn,Usability,2012-09-20,,,,public,2012-09-20,"About ""Manage Page"" window UI",new,open,
0011074,Scribus,JLuc,,normal,minor,always,1.5.0svn,Usability,2012-09-17,,,ubuntu,public,2012-09-17,viewport should follow edit,new,open,
0011053,Scribus,ale,,normal,feature,N/A,1.5.0svn,Styles,2012-08-28,,,,public,2012-08-29,styles palette: show the style by tag and not hierarchically,new,open,
0011041,Scribus,ale,,normal,feature,N/A,1.5.0svn,Canvas,2012-08-21,,,,public,2012-08-21,per layer guides,new,open,
0010964,Scribus,ale,,normal,feature,N/A,,General,2012-07-28,,,,public,2012-08-16,Unified content loader,new,open,
0011023,Scribus,ale,,normal,feature,N/A,1.5.1svn,General,2012-08-09,,,,public,2012-08-10,a widget for a one click choice,new,open,
0010993,Scribus,ale,,normal,feature,N/A,1.5.0svn,General,2012-08-02,,,,public,2012-08-02,"Add the menu entries ""send to master page"" and ""send to page""",new,open,
0010954,Scribus,ale,,normal,feature,N/A,1.5.0svn,Text Frames / Story Editor,2012-07-26,,,,public,2012-07-26,allow text edit rulers to be local to the frame,new,open,
0010953,Scribus,ale,,normal,feature,N/A,1.5.0svn,General,2012-07-26,,,,public,2012-07-26,there should be a way to apply the changes in the settings to the all open documents or the current one,new,open,
0010932,Scribus,kentonr,,normal,minor,always,1.4.1,Text Frames / Story Editor,2012-07-24,Ubuntu,12.04,Linux,public,2012-07-26,Text frame direct formating removal,new,open,
0010946,Scribus,ale,jainbasil,normal,feature,N/A,1.5.0svn,Scripter,2012-07-25,,,,public,2012-07-25,Make sure that tabulators can be managed through scripting,assigned,open,
0009882,Scribus,alexandre,,normal,minor,N/A,1.6 milestone,General,2011-03-27,,,,public,2012-07-25,Multiple duplication of tabulators,new,open,
0010906,Scribus,ale,Chelen,normal,feature,N/A,1.5.0svn,Graphics / Image Frames,2012-07-18,,,,public,2012-07-25,when creating an image frame a click should create it at the image size,assigned,open,
0010937,Scribus,ale,ale,normal,feature,N/A,1.5.0svn,Canvas,2012-07-25,,,,public,2012-07-25,add a guides/snapping button to the status bar,assigned,open,
0010936,Scribus,ale,,normal,feature,N/A,1.5.0svn,Text Frames / Story Editor,2012-07-25,,,,public,2012-07-25,Forced justification should be an option of justification,new,open,
0010878,Scribus,christoph_s,cbradney,normal,minor,always,1.4.2.svn,User Interface,2012-07-14,,,,public,2012-07-18,Help Browser font size depends on menu settings,assigned,open,
0010872,Scribus,ale,cezaryece,normal,feature,N/A,1.5.0svn,Text Frames / Story Editor,2012-07-13,,,,public,2012-07-13,Unlink the current frame if a text frame is selected when the unlink tool is activated,assigned,open,
0010871,Scribus,ale,cezaryece,normal,feature,N/A,1.5.0svn,Text Frames / Story Editor,2012-07-13,,,,public,2012-07-13,Don't show a dialog when linking in the middle of the chain,assigned,open,
0010699,Scribus,pepie34,,low,feature,N/A,,Text Frames / Story Editor,2012-05-02,,,all,public,2012-07-11,New paradigm for text editing,new,open,
0010858,Scribus,Foske,,normal,minor,always,1.4.1,User Interface,2012-07-09,,,,public,2012-07-09,"When creating an N-fold document, always create a multiple of N pages",new,open,
0010857,Scribus,Foske,,normal,feature,always,1.5.0svn,User Interface,2012-07-09,,,,public,2012-07-09,Show folding lines with dotted lines,new,open,
0010853,Scribus,ale,,normal,feature,N/A,1.5.0svn,General,2012-07-08,,,,public,2012-07-08,"""Convert to"" should also allow to convert groups to frames or shapes",new,open,
0010142,Scribus,louisdesjardins,,normal,tweak,N/A,1.5.0svn,General,2011-07-21,,,,public,2012-07-06,Automatic creation of columns and gaps guides,new,open,
0010842,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-07-05,new scripter: missing a replacementfor scribus.messageBox,assigned,open,
0010849,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-07-05,new scripter: could not call TextAPI::textOverFlows,assigned,open,
0010835,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-04,,,,public,2012-07-05,"new scripter: crash while clicking around in the ""object explorer"" script",assigned,open,
0010843,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-07-05,new scripter: the security warning is a bit too insistent,assigned,open,
0009237,Scribus,ale,jainbasil,normal,minor,N/A,1.3.7,Scripter,2010-07-06,,,,public,2012-07-05,scripter: missing getTextAlignment(...),assigned,open,
0000575,Scribus,Tsoots,,normal,minor,always,,User Interface,2004-05-02,,,,public,2012-07-05,Editing multiple (text) frames sometimes works sometimes doesn't,confirmed,open,
0010836,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-07-05,new scripter: wrong background color in the script editor,assigned,open,
0010840,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-07-05,new scripter: list of recently executed scripts,assigned,open,
0010839,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-07-05,new scripter: no clear command in the context menu in the output console,assigned,open,
0010838,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-07-05,new scripter: can't select the text in the output (python) console,assigned,open,
0010837,Scribus,ale,jainbasil,normal,minor,have not tried,1.5.0svn,Scripter,2012-07-05,,,,public,2012-07-05,new scripter: no line number on the last line of the scripter editor,assigned,open,
0010803,Scribus,hwsd,jainbasil,normal,feature,N/A,1.4.1,Scripter,2012-06-26,,,,public,2012-07-04,itemSelection_AdjustFrametoImageSize() not exported in Scripter API,assigned,open,
0010833,Scribus,ale,,normal,minor,N/A,1.5.0svn,Tables,2012-07-04,,,,public,2012-07-04,"While editing table cells, the ""text"" markers don't appear in the horizontal ruler",new,open,
0010831,Scribus,ale,,normal,minor,N/A,1.5.0svn,Tables,2012-07-04,,,,public,2012-07-04,Setting table border and background colors only work on single cells,new,open,
0010830,Scribus,ale,,normal,minor,N/A,1.5.0svn,Tables,2012-07-04,,,,public,2012-07-04,Can't split cells in a table,new,open,
0010829,Scribus,ale,,normal,minor,N/A,1.5.0svn,Tables,2012-07-04,,,,public,2012-07-04,Selecting rows and columns in tables,new,open,
0010793,Scribus,ale,,normal,feature,N/A,1.5.0svn,Styles,2012-06-24,,,,public,2012-06-24,text tool in the document settings and default style,new,open,
0010792,Scribus,ale,cezaryece,normal,feature,N/A,1.5.0svn,General,2012-06-22,,,,public,2012-06-23,improvements to document setup > sections,assigned,open,
0010780,Scribus,ale,cezaryece,normal,minor,have not tried,1.5.0svn,General,2012-06-21,,,,public,2012-06-21,widows and orphans: warning in the preflight verifier if empty lines are left at the end of a frame,assigned,open,
0010778,Scribus,ale,,normal,minor,have not tried,1.5.0svn,General,2012-06-21,,,,public,2012-06-21,widows and orphans: don't separate first n lines does correctly count the lines,new,open,
0010777,Scribus,ale,,normal,minor,have not tried,1.5.0svn,General,2012-06-21,,,,public,2012-06-21,widows and orphans: not possible to manually change only the values,new,open,
0010769,Scribus,Astroman Pete,,normal,minor,always,1.4.1,Scripter,2012-06-20,Windows 7 Professional,Service Pack 1,Windows,public,2012-06-20,Master page not refreshed after being edited in script,new,open,
0001097,Scribus,packetbell,cezaryece,normal,feature,N/A,,Text Frames / Story Editor,2004-09-17,,,,public,2012-06-19,Scale frame to text size,assigned,open,
0010762,Scribus,ale,,normal,feature,N/A,1.5.0svn,Tables,2012-06-19,,,,public,2012-06-19,copy cells from one table to another,new,open,
0010757,Scribus,ale,cezaryece,normal,minor,always,1.5.0svn,Canvas,2012-06-18,,,,public,2012-06-18,Linking of text frames and stickiness,assigned,open,
0010563,Scribus,Thaddeus,jainbasil,normal,minor,N/A,1.4.0,Scripter,2012-02-01,various,32/64bits,Linux,public,2012-06-16,New Scripter Function: GetNObjectLayer(),assigned,open,
0001977,Scribus,plagiats,,normal,feature,N/A,,Import / Export,2005-05-12,,,,public,2012-06-10,Export filter : From Scribus to CSS,acknowledged,open,
0010742,Scribus,ale,jainbasil,normal,feature,N/A,1.5.0,Scripter,2012-06-09,,,,public,2012-06-09,allow easy text formatting in scripter 2,assigned,open,
0010736,Scribus,nzmc,,high,major,N/A,1.4.1,PDF,2012-06-05,LinuxMint,Rel 12 3.0.0,Latitude E6520,public,2012-06-09,"POD printer rejects pdf/X3 file, unprintable",new,open,
